Company,Job_Title,Job_Description,Skills,Url
Meta,"India Marketing Manager, Business Messaging Marketing","About the job Meta is looking for a marketing leader to join the Global Business Messaging Marketing team, driving marketing for Meta’s suite of business messaging solutions including WhatsApp, Messenger and Instagram Direct. They will be responsible for owning and supporting India marketing initiatives for Business Messaging at Meta, focused on driving partner-enabled revenue. They will be adept at balancing the need for exceptional work while keeping up with the pace of an organization famous for moving fast.India Marketing Manager, Business Messaging Marketing Responsibilities: Drive integrated marketing programs in close collaboration with global marketing and India sales and partnerships teamsLead the relationship with India-based partnerships and operations teams, with whom you will partner closely to develop and execute the marketing planCollaborate and share plans with other regional and partner marketing leadsProvide India market perspective, audience insights, knowledge and strength to help drive initiatives critical to ongoing acquisition, growth and retention of our most valuable prospects and customersManage key agency and vendor relationships to deliver on the marketing plans Minimum Qualifications: BA/BS degree5+ years of experience in global enterprise software, and/or cloud-technology companiesExperience in building a successful B2B enterprise marketing strategy driven by content, digital and strategic eventsExperience using data and insights to develop and measure effective marketing programsExperience partnering closely with internal sales organizationsExperience working in a matrixed organization, across multiple time zones and teams, with experience handling the pace and ambiguity of an evolving productCross-functional, matrix/stakeholder and leadership skills and experience influencing across all levels of the organizationCommunication skills and experience translating complex concepts into simple and intuitive communicationsCreative perspective to bring fresh ideas to product positioning and marketing campaignsExperience working as an individual contributor and developing teams Preferred Qualifications: MBA About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Business-to-Business (B2B), Campaigns, Enterprise Marketing, Market Planning, Marketing Campaigns, Marketing Strategy, Positioning (Marketing), Social Influence, Strategic Events, and Vendor Relations",https://www.linkedin.com/jobs/search/?currentJobId=3853845568
Meta,"India Marketing Manager, Business Messaging Marketing","About the job Meta is looking for a marketing leader to join the Global Business Messaging Marketing team, driving marketing for Meta’s suite of business messaging solutions including WhatsApp, Messenger and Instagram Direct. They will be responsible for owning and supporting India marketing initiatives for Business Messaging at Meta, focused on driving partner-enabled revenue. They will be adept at balancing the need for exceptional work while keeping up with the pace of an organization famous for moving fast.India Marketing Manager, Business Messaging Marketing Responsibilities: Drive integrated marketing programs in close collaboration with global marketing and India sales and partnerships teamsLead the relationship with India-based partnerships and operations teams, with whom you will partner closely to develop and execute the marketing planCollaborate and share plans with other regional and partner marketing leadsProvide India market perspective, audience insights, knowledge and strength to help drive initiatives critical to ongoing acquisition, growth and retention of our most valuable prospects and customersManage key agency and vendor relationships to deliver on the marketing plans Minimum Qualifications: BA/BS degree5+ years of experience in global enterprise software, and/or cloud-technology companiesExperience in building a successful B2B enterprise marketing strategy driven by content, digital and strategic eventsExperience using data and insights to develop and measure effective marketing programsExperience partnering closely with internal sales organizationsExperience working in a matrixed organization, across multiple time zones and teams, with experience handling the pace and ambiguity of an evolving productCross-functional, matrix/stakeholder and leadership skills and experience influencing across all levels of the organizationCommunication skills and experience translating complex concepts into simple and intuitive communicationsCreative perspective to bring fresh ideas to product positioning and marketing campaignsExperience working as an individual contributor and developing teams Preferred Qualifications: MBA About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Business-to-Business (B2B), Campaigns, Enterprise Marketing, Market Planning, Marketing Campaigns, Marketing Strategy, Positioning (Marketing), Social Influence, Strategic Events, and Vendor Relations",https://www.linkedin.com/jobs/search/?currentJobId=3853845567
Meta,"ASIC Engineer, Design","About the job Facebook is hiring ASIC Design Engineers within our Infrastructure organization. We are looking for talented individuals with deep experience that span one or more of the key areas required to build successful world-class complex SoC and IP for data center applications.ASIC Engineer, Design Responsibilities: Micro-architecture developmentRTL development using Verilog, System Verilog and HLSLint, CDC, Synthesis, & Power OptimizationSoft and hard IP identification, selection and integrationCollaboration with verification and emulation teams in test plan development and debugCollaboration with implementation team to close the design on timing and power Minimum Qualifications: Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.At least 3+ years of silicon development experienceExperience with Verilog or System VerilogExperience in one of these skills (minimum 3 years): Micro-architecture and RTL development for complex control and data path IPs, OR Experience in SoC Micro-architecture, Design and Integration, OR Implementation, Power methodology development Preferred Qualifications: Experience in data path developmentExperience with Synthesis and Timing Closure About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), Computer Engineering, RTL Design, RTL Development, Silicon, System on a Chip (SoC), SystemVerilog, Timing, Timing Closure, and Verilog",https://www.linkedin.com/jobs/search/?currentJobId=3811311201
Meta,"ASIC Engineer, Design","About the job Facebook is hiring ASIC Design Engineers within our Infrastructure organization. We are looking for talented individuals with deep experience that span one or more of the key areas required to build successful world-class complex SoC and IP for data center applications.ASIC Engineer, Design Responsibilities: Architecture explorationMicro-architecture developmentRTL development using Verilog, System Verilog and HLSLint, CDC, Synthesis, & Power OptimizationSoft and hard IP identification, selection and integrationCollaboration with verification and emulation teams in test plan development and debugCollaboration with implementation team to close the design on timing and power Minimum Qualifications: At least 7+ years of silicon development experienceTrack record of first-pass success in ASIC DevelopmentExperience with Verilog or System VerilogExperience in one of these skills: Micro-architecture and RTL development for complex control and data path IPs, OR Experience in SoC Micro-architecture, Design and Integration, OR Implementation, Power methodology developmentExperience working across multiple projectsBachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Preferred Qualifications: Experience in data path developmentExperience in CPU, NOC, Memory and Peripheral SubsystemsExperience in HLSExperience with Synthesis, Timing Closure and Formal Verification MethodologyExperience with Power Analysis and OptimizationExperience with scripting languages (TCL, Python, Perl, Shell-scripting) About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), Power Analysis, RTL Design, RTL Development, System on a Chip (SoC), SystemVerilog, TCL, Timing, Timing Closure, and Verilog",https://www.linkedin.com/jobs/search/?currentJobId=3811313060
Meta,"Production Systems Engineering Manager, Silicon","About the job Meta is seeking an Engineering Manager to join our Release to Production (RTP) team. Our servers and data centers are the foundation upon which our rapidly scaling infrastructure operates efficiently to deliver our innovative services. The RTP team is responsible for the Hardware Lifecycle of all Meta servers including pre-production hands-on system and hardware debugging and stress testing, enabling production-ready system monitoring, automated provisioning and automated remediation of issues.The RTP team work closely with hardware designers, system manufacturers, component vendors, capacity engineering, production engineering, Meta services, and data center operations teams to test systems before release to our production data centers, and to track the health and lifecycle of servers in production.Within The RTP team, the RTP Silicon squad’s primary charter is to deliver scalable and reliable custom ASIC solutions to meet Meta data center needs. Ramping to production and solving the datacenter scaling and deployment challenges requires us to take a systems based approach to Silicon bring up and validationProduction Systems Engineering Manager, Silicon Responsibilities: You will lead teams who write tests, create bare metal operating systems, enable frameworks that allow us to reuse and scale testing from pre-silicon platforms to many ASICs in the lab during the post silicon phase.Working with end users and cross functional partners to understand system use cases to help guide validation. Ensuring a tight loops between hardware qualification and the final application use modelsWe focus on volume as well as the velocity of qualifications to allow the fastest possible ramp to production.The team works on all aspects of silicon productization, from early architecture and design inputs, to pre-silicon validation, to bring-up and post-silicon characterization. This role leads across multiple engineering disciplines, domains and phases.You will lead teams who work on extensive functional and electrical characterization over temperature, process corner and voltage.To accomplish this at scale, we build and maintain extensive lab automation that will require your support and long term vision.Be both a highly technical, and an effective people managerParticipate in technical designDefine and influence product strategy Minimum Qualifications: Experience in recruiting and managing technical teams, including performance managementDemonstrate experience in ASIC Design, Development or Validation (Silicon bringup, validation, emulation, characterization)BS or advanced degree in Electrical Engineering, Computer Engineering, Computer Science, Engineering, Math, Physics or a related field or equivalent experienceExperience in leading strategic implementation and planning for risk and growthDeveloping and managing requirements, and making data-driven decisions Preferred Qualifications: 5+ years of experience leading teams with some of the following modules/domains: PCIe, Networking, Flash, Memory, CPU, GPU, DRAM (DDR4/5 or HBM)5+ years of experience in leading/managing hands-on SW/FW/HW engineering teams to build systems/products for datacenter environments, consumer devices/HW, or similar About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), DDR4, Dynamic Random-Access Memory (DRAM), Electrical Characterization, Engineering Management, Material Characterization, PCIe, Requirements Management, Systems Engineering, and Technical Design",https://www.linkedin.com/jobs/search/?currentJobId=3847968796
Meta,"Lead - Partnerships, Business Messaging","About the job Business Messaging is one the fastest growing Business at Meta. Meta is seeking a strategic and results-driven partnerships leader, who is passionate about technology and business strategy to lead our key partnerships in business messaging. You will grow and mentor a high-performing team of partner managers that works cross-functionally to build and develop business messaging partnerships for Meta and become a true partner to our partners.This role will work with some of the most influential and exciting messaging partners in India to drive business growth and innovation for clients and partners. This role requires an experienced people manager with partnerships, channel sales or business development background , who is passionate about partners, products and people. Established success building C-Suite relationships and negotiating complex contracts would be an asset. This is a full-time position based at Gurgaon, India.Lead - Partnerships, Business Messaging Responsibilities: Grow Business Messaging revenue, especially Click-to-Messaging revenue via Partners in India. Engage with Sales team across large & small business segments to build joint GTMs with partners to scale Click-to-Message ads revenue.Build and nurture an ecosystem of Partners to scale business messaging across large & small business with focus on Click-to-message Ad driven revenue. Set the vision for partners, make them commit investments in business, enable them to build relevant solutions & support GTMDevelop a high performing team to scale the business. Set the vision, mentor & coach individuals and help them succeed in their role and long term career at Meta.Engage with global product teams to identify product blockers &/or opportunities of growth and find solutions to accelerate growth of businessIdentify, initiate and lead strategic business opportunities with key partners, working with product, engineering, marketing, programs, and other cross-functional stakeholders as requiredBe the thought leader in the ecosystem across clients, partners and other stakeholders, representing Meta in different forums and events relevant for Business Messaging Minimum Qualifications: Bachelor's Degree with 15+ years of experience, with relevant experience in Ad salesProven skills of people management with requisite Managerial capabilities of building and leading teams, coaching and developing individuals,Partnerships, channel sales or business development experience, preferable in businesses which have large scale across enterprises to small businessesStrong communication skills with an ability to effectively influence and communicate to diverse audience internally, globally and externally, especially at leadership levelsProven track record of collaborative approach to problem solving, experience building internal relationships and operating effectively with cross-functional partners holders Preferred Qualifications: Experience in building Ads driven new business models About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Advertising, Advertising Sales, Business Modeling, Coaching, Communication, Problem Solving, Sales, Strategic Business, Strategic Partnerships, and Team Leadership",https://www.linkedin.com/jobs/search/?currentJobId=3886320087
Meta,ASIC Engineer,"About the job As an ASIC Engineer, Firmware, you will architect, design, build and test embedded firmware systems for future ASIC platforms. In this role, you will participate in the definition of architecture and implementation of designs in both prototype and final products as well as demonstrate good development practices and seamless collaboration. Our team delivers complete BootROM to low-level device drivers and RTOS based platform firmwareASIC Engineer Responsibilities: Design and develop secure bootloader for next-gen data center chips Lead the design and development of embedded software engineering activities and provide technical leadership and guidance to team members Analyze, design, develop, and debug firmware for a wide variety custom SoC for data center solutionsBe a go-to person to escalate the most complex development, performance and evaluation issues that require in-depth knowledge of product-focused firmware developmentSupport all phases of hardware development – including early architecture requirements definition for custom silicon, firmware architecture, implementation, simulation, FPGA debug, chip bring up and support systems and software teams on algorithm development on validated systemsPlay a critical role in the definition and execution of long-term roadmaps in partnership with with silicon architects, hardware designers, OS team, and algorithm and model development teamsUnderstand and implement power-management, boot loaders, scheduling, inter-processor communication, firmware/system interfaces on RTOS and/or bare-metal environments Minimum Qualifications: B.S. degree in Computer Science or Electrical Engineering or equivalent experience12+ years of experience in embedded system development, including programming in C for development, debugging, testing and performance analysisExperience in BootROM, bootloaders and secure boot developmentExperience in platform firmware development for complex SoC'sExperience working with embedded hardware platforms and exposure to concepts such as clock-level issues, interrupts, and polling Preferred Qualifications: Demonstrated expertise in developing with RTOS (preferably Zephyr) and embedded LinuxExperience in peripheral drivers like PCIe, UART, I2C, SPI is plusExperience in Python or any other scripting language for tooling, test automation is a plusExperience leading complex features or projects across multiple teamsExperience with lab instrumentation such as oscilloscopes, logic/protocol analyzers for debugging embedded systems at hardware levelExperience delivering end to end product solutionDemonstrated expertise in one or several of the following areas - SoC block understanding, board bring-up About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), Debugging, Embedded Systems, Field-Programmable Gate Arrays (FPGA), Firmware, Hardware Development, Oscilloscope, PCIe, Performance Analysis, and System on a Chip (SoC)",https://www.linkedin.com/jobs/search/?currentJobId=3850099829
Meta,Solutions Architect,"About the job The Business Engineering Team is looking for a high performance Solutions Architect with an entrepreneurial mindset. As a Solutions Architect, you will lead the industry by enabling clients to realize the full potential of Meta's marketing and/or messaging solutions and even defining new solutions. You will work with executives at top-tier companies on their industry-leading initiatives, translating their business goals into an execution plan using Meta’s suite of platforms and products. This role will allow you to apply your passion for problem solving to achieving real-world results at Meta scale. Solutions Architects play a crucial role in understanding the business context and challenges of our partners and transforming them into tangible solutions through the use of our platforms and products. Working closely with our product teams to ensure that our products are tailored to meet the specific needs of our partners and markets.Our goal is to engineer and accelerate business growth for the partners through our platforms. Our approach aims to maximize positive impact for our partners as well as the billions of people that use their products and services.Solutions Architect Responsibilities: Act as a technical consultant and subject matter expert on Meta's marketing and messaging solutions for some of the most innovative companies in the worldGuide our clients to the most optimal implementations by walking them through the technical details Meta's platform and productsWork closely with sales teams to unlock and develop new opportunities by developing a deep understanding on business goals and industry trendsPartner closely with the Product, Engineering teamsUnderstand and apply knowledge of products, technologies and business to build solutions to solve for problems at scaleBuild relationships with team members and cross functional partnersShare project updates and insightsInfluence decision-making through presentation of data-centric business topicsParticipate in interviewing and on-boarding of new team membersWillingness to travel up to 20% of the time Minimum Qualifications: 3+ years of combined experience as an Engineer, Solutions Architect, Technical Consultant, or Partner/Sales Engineer3+ years of experience working with software systems including querying, working with data, and working with API developmentExperience communicating professionally with technical and business audience at prospects or clientsCurrently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experienceExperience with web, mobile, or enterprise technology stackExperience demonstrating knowledge of industry technology areas and trendsExcellent written and spoken communication skills in English Preferred Qualifications: Deep technical knowledge of Meta Marketing and Messaging products (including tools and APIs)Experience working with API documents, calling APIs using scripts, and testing APIsKnowledge of AdTech, Advertising, or Digital Marketing (Brand or Direct Response)Experience with integration projectsExperience in stakeholder management About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Architecture, Communication, Computer Engineering, Computer Science, Integration Projects, Presales, Presentations, Software Architecture, Solution Architecture, and Stakeholder Management",https://www.linkedin.com/jobs/search/?currentJobId=3906595432
Meta,"ASIC Engineer, Emulation","About the job Meta is hiring ASIC Emulation Engineers within our Infrastructure organization. We are looking for individuals with experience in HW emulation and prototyping required to build System on Chip (SoC) and IP for data center applications.ASIC Engineer, Emulation Responsibilities: Deliver emulation and prototyping models from RTL on industry standard emulation and prototyping platforms.Build and execute emulation test plans to ensure quality of the models and assist pre-silicon validation.Drive emulation methodologies for HW verification and SW development.Develop emulation tools, workflows and infrastructure in collaboration with RTL, verification, validation and SW teams for productivity during debug, runtime, and data analysis of results from emulation runs.Bring up and debug PCIe, DDR and generic SOC interfaces.Develop emulation validation components for validation efficiency in testing, debug and automation.Partner with vendors to debug issues, deploy new emulation capabilities, and drive improvements. Minimum Qualifications: Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.6+ years of experience with current emulation technologies and methods, simulation acceleration, in-circuit emulation, speed bridges, virtual prototyping, and hybrid methods.Experience with current emulation technologies and methods, simulation acceleration, in-circuit emulation, speed bridges, virtual prototyping, and hybrid methods.Track record of ‘first-pass success’ in ASIC where emulation is one of the key validation tools.Experience with SystemVerilog and C++ to model RTL components and transactors. Preferred Qualifications: Understanding of compilation and build flow with experience building images from scratch with necessary design modifications to adapt to emulation.Experience in architecting emulation systems for various design scales (IP blocks, SOC, multi-chip system) with an understanding of trade-offs between performance and ease of debug.Experience managing multiple design releases and working with cross functional teams to support and debug customer issues.Experience with post-silicon bring up, debug, and reproducing issues on emulators.Experience with Palladium, Protium, or Zebu tools.Experience with Python and TCL scripting languages.Experience interfacing with the design, verification, validation and software development teams and understand their needs from an emulation perspective. About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), Computer Engineering, DDR SDRAM, Hardware Emulation, PCIe, Palladium, RTL Design, System on a Chip (SoC), SystemVerilog, and TCL",https://www.linkedin.com/jobs/search/?currentJobId=3905387990
Meta,"Hardware Systems Engineer, Silicon","About the job Meta is seeking an Engineer to join our Release to Production (RTP) team. Our servers and data centers are the foundation upon which our rapidly scaling infrastructure operates efficiently to deliver our innovative services. The RTP team is responsible for the Hardware Lifecycle of all Meta servers including pre-production hands-on system and hardware debugging and stress testing, enabling production-ready system monitoring, automated provisioning and automated remediation of issues.RTP Engineers work closely with hardware designers, system manufacturers, component vendors, capacity engineering, production engineering, Meta services, and data center operations teams to test systems before release to our production data centers, and to track the health and lifecycle of servers in production.The RTP Silicon squad’s primary charter is to deliver scalable and reliable custom ASIC solutions to meet Meta data center needs. Ramping to production and solving the datacenter scaling and deployment challenges requires us to take a systems based approach to Silicon bring up and validation.Hardware Systems Engineer, Silicon Responsibilities: Working with end users to understand system use cases to help guide validation.Ensuring a tight loops between hardware qualification and the final application use modelsWe Focus on volume as well as the velocity of qualifications to allow the fastest possible ramp to production.The team works on all aspects of silicon productizationfrom early architecture and design inputs, to pre-silicon validation, to bring-up and post-silicon characterization.The team's early engagement with the design team ensures that quality and debuggability are built into the design.You will support the architecture team with insights from performance & power characterization to guide future improvements.You will work directly with the verification team to enable a comprehensive pre and post silicon test plan.You will write tests, create bare metal operating systems, enable frameworks that will allow us to reuse and scale testing from pre-silicon platforms to many ASICs in the lab during the post silicon phase.You will work on extensive functional and electrical characterization over temperature, process corner and voltage.And last but not least, to accomplish this at scale, we build and maintain extensive lab automation. Minimum Qualifications: BS or advanced degree in Electrical Engineering, Computer Engineering, Computer Science, Engineering, Math, Physics or a related field or equivalent experienceHands on SW/FW/HW Engineering to build systems/products for the IT industry.Knowledge/understanding of server/systems architecture and componentsTroubleshooting and analytics experienceExperience working with internal and external partners for device integration and systems development Preferred Qualifications: Experience in ASIC Design, Development or Validation (Silicon bringup, validation, emulation, characterization)Experienced in the integration of lab tools for automated workflowsProficient in Python, C/C++ (data structures, algorithms, and OOP), Verilog/System VerilogExperience with Linux systems and server systems managementExperience with some of the following modules/domains: PCIe, Networking, Flash, Memory, CPU, GPU, DRAM (DDR4/5 or HBM)Experience with any of the following modules/domains: Serdes, characterization, emulation, logic design, microarchitecture, validation, embedded programmingDefine and document API functions integrate device functionality with external tools.Experience with test automation and Instrument communication (Oscilloscopes, Analyzers, traffic generators, etc.)Experience in debugging tools for systems-on-chip (SoCs) - eg. JTAG, GDB, Trace32Knowledge of how embedded systems work, including common bus protocols, such as I2C, SPI, USB, and/or PCIe About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), DDR4, Dynamic Random-Access Memory (DRAM), Embedded Software Programming, GNU Debugger, Joint Test Action Group (JTAG), Logic Design, PCIe, SerDes, and Trace32",https://www.linkedin.com/jobs/search/?currentJobId=3849085368
Meta,"ASIC Engineer, Implementation","About the job Meta is hiring ASIC Frontend Implementation Engineers within our Infrastructure organization. We are looking for individuals with experience in front-end implementation from RTL to netlist, including RTL Lint, CDC analysis, timing constraints, synthesis to build efficient System on Chip (SoC) and IP for data center applications.ASIC Engineer, Implementation Responsibilities: Run Logic/Physical Synthesis using advanced optimization techniques and generate optimized Gate Level Netlist for Timing, Area, Power. Debug the timing/area/congestion issues and work with RTL & Physical designers to resolve them.Perform Power Estimation at RTL and Gate Level and identify power reduction opportunities.Run Formal Verification checks between RTL and Gate level netlist and debug the aborts, inconclusive and Logic Equivalency failures.Perform RTL Lint and work with the Designers to create waivers.Perform RTL DFT Analysis and improve the DFT coverage for Stuck-at faults.Perform Flat and Hierarchical Clock Domain Crossing and work with the designers to analyze the complex clock domain crossings and sign off the CDC.Perform Flat and Hierarchical Reset Domain crossing Checks. Understand the Reset-Architecture by working with Design and FW teams and develop reset groups and the corresponding reset sequence for RDC.Develop Timing Constraints for RTL-Synthesis and PrimeTime-STA for the blocks and the top-level including SOC. Analyze the inter-block timing and come up with IO budgets for the various partition blocks.Developing Automation scripts and Methodology for all FE-tools including (Lint, CDC, RDC, Synthesis, STA, Power).Work closely with the Design Engineers, DV Engineers, Emulation Engineers in supporting them with the handoff tasks. Interact with Physical Design Engineers and provide them with timing/congestion feedback. Minimum Qualifications: Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.10+ Years of experience in Front-End Implementation.Experience with RTL Synthesis and design optimization for Power, Performance, Area.Knowledge of front-end and back-end ASIC tools.Experience with RTL design using SystemVerilog or other HDL.Experience managing multiple design releases and working with cross functional teams to support and debug timing, area, power issues.Experience with EDA tools and scripting languages (Python, TCL) used to build tools and flows for complex environments.Experience with communicating across functional internal teams and vendors. Preferred Qualifications: Synthesis Background, Timing Constraints Development, Floorplanning and STA.Experience Knowledge of RTL coding using Verilog/System Verilog.Experience with Timing/physical libraries, SRAM Memories.Experience with Power, Performance, Area Analysis and techniques for reducing power.Experience with Clock Domain Crossing, Reset Domain Crossing, LEC.Experience with Design Compiler, Spyglass, PrimeTime, Formality or equivalent tools.Scripting and programming experience using Perl/Python, TCL, and Make. About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), DFT, LEC, Primetime, RTL Coding, RTL Design, Spyglass, SystemVerilog, TCL, and Verilog",https://www.linkedin.com/jobs/search/?currentJobId=3873031513
Meta,ASIC Engineer,"About the job As an ASIC Engineer, Firmware, you will architect, design, build and test embedded firmware systems for future ASIC platforms. In this role, you will participate in the definition of architecture and implementation of designs in both prototype and final products as well as demonstrate good development practices and seamless collaboration. Our team delivers complete BootROM to low-level device drivers and RTOS based platform firmwareASIC Engineer Responsibilities: Design and develop secure bootloader for next-gen data center chips Lead the design and development of embedded software engineering activities and provide technical leadership and guidance to team members Analyze, design, develop, and debug firmware for a wide variety custom SoC for data center solutionsBe a go-to person to escalate the most complex development, performance and evaluation issues that require in-depth knowledge of product-focused firmware developmentSupport all phases of hardware development – including early architecture requirements definition for custom silicon, firmware architecture, implementation, simulation, FPGA debug, chip bring up and support systems and software teams on algorithm development on validated systemsPlay a critical role in the definition and execution of long-term roadmaps in partnership with with silicon architects, hardware designers, OS team, and algorithm and model development teamsUnderstand and implement power-management, boot loaders, scheduling, inter-processor communication, firmware/system interfaces on RTOS and/or bare-metal environments Minimum Qualifications: B.S. degree in Computer Science or Electrical Engineering or equivalent experience8+ years of experience in embedded system development, including programming in C for development, debugging, testing and performance analysisExperience in BootROM, bootloaders and secure boot developmentExperience in platform firmware development for complex SoC'sExperience working with embedded hardware platforms and exposure to concepts such as clock-level issues, interrupts, and polling Preferred Qualifications: Demonstrated expertise in developing with RTOS (preferably Zephyr) and embedded LinuxExperience in peripheral drivers like PCIe, UART, I2C, SPI is plusExperience in Python or any other scripting language for tooling, test automation is a plusExperience leading complex features or projects across multiple teamsExperience with lab instrumentation such as oscilloscopes, logic/protocol analyzers for debugging embedded systems at hardware levelExperience delivering end to end product solutionDemonstrated expertise in one or several of the following areas - SoC block understanding, board bring-up About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), Debugging, Embedded Systems, Field-Programmable Gate Arrays (FPGA), Firmware, Hardware Development, Oscilloscope, PCIe, Performance Analysis, and System on a Chip (SoC)",https://www.linkedin.com/jobs/search/?currentJobId=3863709481
